time,type,quantity,medium,median,pers90,pers99,max
22.16.48,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.48,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.48,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.48,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.48,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.49,1,50681,0.0002468696750261219,0.000244,0.000274,0.000335,0.00141
22.16.49,3,50557,0.00021733761892516504,0.000211,0.000253,0.000376,0.001441
22.16.49,11,2590,0.00023387644787644515,0.000224,0.000281,0.000369,0.000867
22.16.49,9,2626,0.0002681473724295495,0.000256,0.000313,0.000383,0.000703
22.16.49,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.49,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.49,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.49,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.49,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.50,1,50750,0.0002468713497536724,0.000244,0.000274,0.000335,0.00141
22.16.50,3,50644,0.0002173270871179127,0.000211,0.000253,0.000376,0.001441
22.16.50,11,2590,0.00023387644787644515,0.000224,0.000281,0.000369,0.000867
22.16.50,9,2626,0.0002681473724295495,0.000256,0.000313,0.000383,0.000703
22.16.50,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.50,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.50,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.50,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.50,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.51,1,50802,0.0002468717963859468,0.000244,0.000274,0.000335,0.00141
22.16.51,3,50693,0.00021733193932100232,0.000211,0.000253,0.000376,0.001441
22.16.51,11,2592,0.00023386342592592323,0.000224,0.000281,0.000369,0.000867
22.16.51,9,2628,0.00026812671232876595,0.0002555,0.000313,0.000383,0.000703
22.16.51,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.51,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.51,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.51,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.51,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.52,1,50843,0.0002468708180083563,0.000244,0.000274,0.000335,0.00141
22.16.52,3,50735,0.00021732437173547993,0.000211,0.000253,0.000376,0.001441
22.16.52,11,2593,0.0002338623216351689,0.000224,0.000281,0.000369,0.000867
22.16.52,9,2630,0.00026814524714828785,0.0002555,0.000313,0.000383,0.000703
22.16.52,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.52,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.52,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.52,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.52,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.53,1,50888,0.00024687529476495157,0.000244,0.000274,0.000335,0.00141
22.16.53,3,50773,0.00021733356311424518,0.000211,0.000253,0.000376,0.001441
22.16.53,11,2598,0.00023392725173209894,0.000224,0.000281,0.000373,0.000867
22.16.53,9,2636,0.0002681521244309548,0.000256,0.000313,0.000383,0.000703
22.16.53,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.53,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.53,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.53,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.53,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.54,1,50930,0.0002468785195365963,0.000244,0.000274,0.000335,0.00141
22.16.54,3,50816,0.00021732596032744805,0.000211,0.000253,0.000376,0.001441
22.16.54,11,2601,0.00023393387158784812,0.000224,0.000282,0.000373,0.000867
22.16.54,9,2640,0.00026812045454545336,0.000256,0.000313,0.000383,0.000703
22.16.54,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.54,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.54,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.54,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.54,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.55,1,50975,0.00024687970573808427,0.000244,0.000274,0.000335,0.00141
22.16.55,3,50862,0.0002173241319649175,0.000211,0.000253,0.000376,0.001441
22.16.55,11,2604,0.00023392703533025842,0.000224,0.000282,0.000373,0.000867
22.16.55,9,2643,0.00026812031782065716,0.000256,0.000313,0.000383,0.000703
22.16.55,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.55,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.55,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.55,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.55,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.56,1,51032,0.00024688189763283504,0.000244,0.000274,0.000335,0.00141
22.16.56,3,50923,0.00021733010623882458,0.000211,0.000253,0.000376,0.001441
22.16.56,11,2606,0.0002339627782041416,0.000224,0.000282,0.000373,0.000867
22.16.56,9,2645,0.00026809943289224836,0.000255,0.000313,0.000383,0.000703
22.16.56,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.56,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.56,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.56,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.56,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.57,1,51087,0.00024689087243327714,0.000244,0.000274,0.000335,0.00141
22.16.57,3,50978,0.00021732429675545722,0.000211,0.000253,0.000376,0.001441
22.16.57,11,2610,0.00023395325670497817,0.000224,0.000282,0.000373,0.000867
22.16.57,9,2650,0.00026812943396226297,0.0002555,0.000313,0.000383,0.000703
22.16.57,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.57,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.57,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.57,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.57,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.58,1,51130,0.00024688977117150055,0.000244,0.000274,0.000335,0.00141
22.16.58,3,51017,0.00021731720798948845,0.000211,0.000253,0.000376,0.001441
22.16.58,11,2611,0.0002339797012638809,0.000224,0.000282,0.000373,0.000867
22.16.58,9,2651,0.00026812146359864083,0.000255,0.000313,0.00038,0.000703
22.16.58,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.58,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.58,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.58,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.58,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.16.59,1,51174,0.00024689310978228833,0.000244,0.000274,0.000335,0.00141
22.16.59,3,51059,0.00021731152196478114,0.000211,0.000253,0.000375,0.001441
22.16.59,11,2625,0.00023400076190475933,0.000224,0.000282,0.000373,0.000867
22.16.59,9,2665,0.0002682060037523439,0.000256,0.000313,0.00038,0.000703
22.16.59,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.16.59,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.16.59,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.16.59,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.16.59,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.00,1,51215,0.0002468944059357384,0.000244,0.000274,0.000335,0.00141
22.17.00,3,51103,0.00021730917950022095,0.000211,0.000253,0.000375,0.001441
22.17.00,11,2626,0.000234071972581871,0.000224,0.000282,0.000375,0.000867
22.17.00,9,2667,0.0002682020997375315,0.000256,0.000313,0.00038,0.000703
22.17.00,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.00,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.00,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.00,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.00,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.01,1,51268,0.00024689131622062245,0.000244,0.000274,0.000335,0.00141
22.17.01,3,51150,0.0002173073313782955,0.000211,0.000253,0.000375,0.001441
22.17.01,11,2628,0.00023406088280060624,0.000224,0.000282,0.000375,0.000867
22.17.01,9,2668,0.0002682132683658158,0.000256,0.000313,0.00038,0.000703
22.17.01,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.01,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.01,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.01,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.01,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.02,1,51316,0.00024689375633328586,0.000244,0.000274,0.000335,0.00141
22.17.02,3,51198,0.0002173039181217985,0.000211,0.000253,0.000375,0.001441
22.17.02,11,2633,0.0002340626661602709,0.000224,0.000282,0.000375,0.000867
22.17.02,9,2672,0.000268212949101795,0.000256,0.000313,0.00038,0.000703
22.17.02,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.02,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.02,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.02,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.02,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.03,1,51360,0.0002468914719625959,0.000244,0.000274,0.000335,0.00141
22.17.03,3,51238,0.00021730375892891715,0.000211,0.000253,0.000375,0.001441
22.17.03,11,2633,0.0002340626661602709,0.000224,0.000282,0.000375,0.000867
22.17.03,9,2672,0.000268212949101795,0.000256,0.000313,0.00038,0.000703
22.17.03,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.03,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.03,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.03,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.03,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.04,1,51410,0.0002468898463333779,0.000244,0.000274,0.000335,0.00141
22.17.04,3,51291,0.00021731231600085552,0.000211,0.000253,0.000375,0.001441
22.17.04,11,2633,0.0002340626661602709,0.000224,0.000282,0.000375,0.000867
22.17.04,9,2672,0.000268212949101795,0.000256,0.000313,0.00038,0.000703
22.17.04,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.04,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.04,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.04,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.04,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.05,1,51463,0.00024688589860674665,0.000244,0.000274,0.000335,0.00141
22.17.05,3,51340,0.00021730633034670635,0.000211,0.000253,0.000375,0.001441
22.17.05,11,2635,0.0002340554079696369,0.000224,0.000282,0.000375,0.000867
22.17.05,9,2673,0.0002682095024317233,0.000256,0.000313,0.00038,0.000703
22.17.05,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.05,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.05,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.05,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.05,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.06,1,51504,0.00024688000931964574,0.000244,0.000274,0.000335,0.00141
22.17.06,3,51379,0.0002173054166098975,0.000211,0.000253,0.000375,0.001441
22.17.06,11,2637,0.0002340424725066338,0.000224,0.000282,0.000375,0.000867
22.17.06,9,2675,0.0002682071028037369,0.000256,0.000313,0.00038,0.000703
22.17.06,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.06,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.06,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.06,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.06,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.07,1,51552,0.00024687998525758584,0.000244,0.000274,0.000335,0.00141
22.17.07,3,51427,0.00021730837886713088,0.000211,0.000253,0.000375,0.001441
22.17.07,11,2639,0.00023403448275861814,0.000224,0.000282,0.000375,0.000867
22.17.07,9,2676,0.0002682047832585935,0.000256,0.000313,0.00038,0.000703
22.17.07,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.07,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.07,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.07,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.07,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.08,1,51605,0.0002468788295707607,0.000244,0.000274,0.000335,0.00141
22.17.08,3,51480,0.00021731711344211214,0.000211,0.000253,0.000375,0.001441
22.17.08,11,2639,0.00023403448275861814,0.000224,0.000282,0.000375,0.000867
22.17.08,9,2676,0.0002682047832585935,0.000256,0.000313,0.00038,0.000703
22.17.08,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.08,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.08,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.08,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.08,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.09,1,51654,0.000246876718163146,0.000244,0.000274,0.000335,0.00141
22.17.09,3,51538,0.00021731250727618316,0.000211,0.000253,0.000375,0.001441
22.17.09,11,2639,0.00023403448275861814,0.000224,0.000282,0.000375,0.000867
22.17.09,9,2676,0.0002682047832585935,0.000256,0.000313,0.00038,0.000703
22.17.09,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.09,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.09,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.09,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.09,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.10,1,51705,0.00024687759404311337,0.000244,0.000274,0.000335,0.00141
22.17.10,3,51585,0.00021731034215372537,0.000211,0.000253,0.000375,0.001441
22.17.10,11,2640,0.0002340242424242399,0.000224,0.000282,0.000375,0.000867
22.17.10,9,2678,0.00026818857356235846,0.000256,0.000313,0.00038,0.000703
22.17.10,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.10,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.10,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.10,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.10,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.11,1,51747,0.0002468821380949466,0.000244,0.000274,0.000335,0.00141
22.17.11,3,51624,0.00021730774445993955,0.000211,0.000253,0.000375,0.001441
22.17.11,11,2641,0.00023401666035592327,0.000224,0.000282,0.000375,0.000867
22.17.11,9,2680,0.0002682231343283567,0.000256,0.000313,0.000381,0.000703
22.17.11,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.11,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.11,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.11,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.11,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.12,1,51788,0.0002468842009731833,0.000244,0.000274,0.000335,0.00141
22.17.12,3,51664,0.00021730224140600638,0.000211,0.000253,0.000375,0.001441
22.17.12,11,2642,0.00023401589704768861,0.000224,0.000282,0.000375,0.000867
22.17.12,9,2681,0.00026822342409548523,0.000256,0.000313,0.000381,0.000703
22.17.12,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.12,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.12,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.12,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.12,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.13,1,51831,0.0002468879628021695,0.000244,0.000274,0.000335,0.00141
22.17.13,3,51710,0.00021730193386192053,0.000211,0.000253,0.000375,0.001441
22.17.13,11,2644,0.00023400075642964954,0.000224,0.000282,0.000375,0.000867
22.17.13,9,2684,0.0002682011922503711,0.000256,0.000313,0.000381,0.000703
22.17.13,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.13,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.13,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.13,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.13,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.14,1,51868,0.0002468898164571463,0.000244,0.000274,0.000335,0.00141
22.17.14,3,51744,0.00021729845006184109,0.000211,0.000253,0.000375,0.001441
22.17.14,11,2658,0.0002339601203912691,0.000224,0.000281,0.000373,0.000867
22.17.14,9,2698,0.0002682575982209029,0.000256,0.000313,0.000381,0.000703
22.17.14,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.14,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.14,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.14,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.14,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.15,1,51922,0.0002468863680135455,0.000244,0.000274,0.000335,0.00141
22.17.15,3,51799,0.00021729890538427175,0.000211,0.000253,0.000375,0.001441
22.17.15,11,2658,0.0002339601203912691,0.000224,0.000281,0.000373,0.000867
22.17.15,9,2698,0.0002682575982209029,0.000256,0.000313,0.000381,0.000703
22.17.15,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.15,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.15,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.15,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.15,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.16,1,51964,0.0002468831306288843,0.000244,0.000274,0.000334,0.00141
22.17.16,3,51837,0.00021729608194918473,0.000211,0.000253,0.000375,0.001441
22.17.16,11,2659,0.00023395411808950479,0.000224,0.000281,0.000373,0.000867
22.17.16,9,2699,0.0002682467580585388,0.000256,0.000313,0.000381,0.000703
22.17.16,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.16,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.16,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.16,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.16,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.17,1,52013,0.00024687883798280014,0.000244,0.000274,0.000334,0.00141
22.17.17,3,51882,0.0002172949577888263,0.000211,0.000253,0.000375,0.001441
22.17.17,11,2660,0.00023394887218044862,0.000224,0.000281,0.000373,0.000867
22.17.17,9,2701,0.0002682328767123274,0.000256,0.000313,0.000381,0.000703
22.17.17,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.17,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.17,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.17,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.17,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.18,1,52072,0.00024687887924411243,0.000244,0.000274,0.000334,0.00141
22.17.18,3,51943,0.0002172898754403842,0.000211,0.000253,0.000375,0.001441
22.17.18,11,2660,0.00023394887218044862,0.000224,0.000281,0.000373,0.000867
22.17.18,9,2701,0.0002682328767123274,0.000256,0.000313,0.000381,0.000703
22.17.18,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.18,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.18,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.18,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.18,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.19,1,52117,0.00024688312834582674,0.000244,0.000274,0.000334,0.00141
22.17.19,3,52011,0.00021728384380227014,0.000211,0.000253,0.000374,0.001441
22.17.19,11,2662,0.00023394402704733026,0.000224,0.000281,0.000373,0.000867
22.17.19,9,2703,0.0002682415834258218,0.000256,0.000313,0.000381,0.000703
22.17.19,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.19,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.19,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.19,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.19,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.20,1,52172,0.0002468780763627903,0.000244,0.000274,0.000334,0.00141
22.17.20,3,52066,0.00021728832635500834,0.000211,0.000253,0.000374,0.001441
22.17.20,11,2665,0.00023394971857410628,0.000224,0.000281,0.000373,0.000867
22.17.20,9,2705,0.0002682151571164497,0.000256,0.000313,0.000381,0.000703
22.17.20,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.20,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.20,64,9,0.0003167777777777778,0.000294,0.000334,0.000442,0.000442
22.17.20,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.20,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.21,1,52232,0.00024687544034307583,0.000244,0.000274,0.000334,0.00141
22.17.21,3,52118,0.00021729076326796606,0.000211,0.000253,0.000374,0.001441
22.17.21,11,2668,0.0002339422788605672,0.000224,0.000281,0.000373,0.000867
22.17.21,9,2708,0.00026819423929098836,0.000256,0.000313,0.000381,0.000703
22.17.21,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.21,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.21,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.21,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.21,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.22,1,52283,0.00024688128072221496,0.000244,0.000274,0.000334,0.00141
22.17.22,3,52169,0.00021728695202131236,0.000211,0.000253,0.000374,0.001441
22.17.22,11,2670,0.00023392434456928596,0.000224,0.000281,0.000373,0.000867
22.17.22,9,2710,0.00026818044280442683,0.000256,0.000313,0.000381,0.000703
22.17.22,40,102,0.0002854607843137254,0.0002695,0.00033,0.000425,0.000567
22.17.22,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.22,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.22,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.22,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.23,1,52343,0.00024688422520680134,0.000244,0.000274,0.000334,0.00141
22.17.23,3,52220,0.00021728167368823947,0.000211,0.000253,0.000374,0.001441
22.17.23,11,2671,0.00023392212654436297,0.000224,0.000281,0.000373,0.000867
22.17.23,9,2711,0.0002682172630025809,0.000256,0.000313,0.000381,0.000703
22.17.23,40,103,0.00028553398058252423,0.00027,0.00033,0.000425,0.000567
22.17.23,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.23,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.23,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.23,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.24,1,52393,0.00024688744679632075,0.000244,0.000274,0.000334,0.00141
22.17.24,3,52268,0.00021728910614524926,0.000211,0.000253,0.000374,0.001441
22.17.24,11,2675,0.00023392373831775465,0.000224,0.000281,0.000373,0.000867
22.17.24,9,2715,0.0002681871086556158,0.000256,0.000313,0.000381,0.000703
22.17.24,40,103,0.00028553398058252423,0.00027,0.00033,0.000425,0.000567
22.17.24,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.24,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.24,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.24,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.25,1,52431,0.00024688281741717027,0.000244,0.000274,0.000334,0.00141
22.17.25,3,52308,0.00021728448803242167,0.000211,0.000253,0.000374,0.001441
22.17.25,11,2678,0.00023392867811799616,0.000224,0.000281,0.000373,0.000867
22.17.25,9,2717,0.00026816893632682987,0.000256,0.000313,0.000381,0.000703
22.17.25,40,103,0.00028553398058252423,0.00027,0.00033,0.000425,0.000567
22.17.25,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.25,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.25,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.25,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.26,1,52476,0.0002468828988489916,0.000244,0.000274,0.000334,0.00141
22.17.26,3,52351,0.00021728731065309042,0.000211,0.000253,0.000374,0.001441
22.17.26,11,2678,0.00023392867811799616,0.000224,0.000281,0.000373,0.000867
22.17.26,9,2718,0.00026816335540838737,0.000256,0.000313,0.000381,0.000703
22.17.26,40,103,0.00028553398058252423,0.00027,0.00033,0.000425,0.000567
22.17.26,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.26,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.26,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.26,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.27,1,52532,0.00024687921647757033,0.000244,0.000274,0.000334,0.00141
22.17.27,3,52409,0.00021727964662557897,0.000211,0.000253,0.000374,0.001441
22.17.27,11,2678,0.00023392867811799616,0.000224,0.000281,0.000373,0.000867
22.17.27,9,2718,0.00026816335540838737,0.000256,0.000313,0.000381,0.000703
22.17.27,40,103,0.00028553398058252423,0.00027,0.00033,0.000425,0.000567
22.17.27,42,4,0.00018675,0.000177,0.00022,0.00022,0.00022
22.17.27,64,10,0.0003148,0.00029549999999999997,0.000334,0.000442,0.000442
22.17.27,66,6,0.000321,0.000285,0.000335,0.000492,0.000492
22.17.27,37,1,0.00019,0.00019,0.00019,0.00019,0.00019
22.17.28,1,52582,0.00024688009204670337,0.000244,0.000274,0.000334,0.00141
22.17.28,3,52457,0.00021727868539946996,0.000211,0.000253,0.000374,0.001441
